epoch,train_loss,train_acc,val_loss,val_acc,lr
0,3.327055405879366,0.07789855072463768,3.2541190120908947,0.08633093525179857,0.0001
1,3.271257894626562,0.08876811594202899,3.2395036353005304,0.09352517985611511,9.757729755661011e-05
2,3.2722097410671953,0.09782608695652174,3.2383183505800037,0.09352517985611511,9.05463412215599e-05
3,3.260302695675173,0.08514492753623189,3.2337809138827853,0.09352517985611511,7.959536998847742e-05
4,3.258062974266384,0.09963768115942029,3.236075652970208,0.08633093525179857,6.57963412215599e-05
5,3.2584163244219795,0.08695652173913043,3.2288483381271362,0.09352517985611511,5.05e-05
6,3.262220755867336,0.08514492753623189,3.2278550333446927,0.09352517985611511,3.5203658778440106e-05
7,3.2398876591005186,0.11594202898550725,3.225582308239407,0.12949640287769784,2.1404630011522586e-05
8,3.2251037030980205,0.1213768115942029,3.224532537990146,0.12949640287769784,1.0453658778440109e-05
9,3.224222829376442,0.10507246376811594,3.223926133579678,0.14388489208633093,3.4227024433899e-06
10,3.2458038330078125,0.08876811594202899,3.237764490975274,0.09352517985611511,0.0001
11,3.238475899765457,0.11231884057971014,3.196472022268507,0.10071942446043165,9.757729755661011e-05
12,3.173680405685867,0.1286231884057971,3.092061400413513,0.1366906474820144,9.05463412215599e-05
13,3.076089492742566,0.1431159420289855,3.055680592854818,0.1223021582733813,7.959536998847742e-05
14,3.0372337396594062,0.1503623188405797,3.02321638001336,0.1510791366906475,6.57963412215599e-05
15,3.0254146258036294,0.14673913043478262,3.005871984693739,0.17985611510791366,5.05e-05
16,2.9644191230552783,0.1956521739130435,2.9851708677079944,0.2014388489208633,3.5203658778440106e-05
17,2.9667968197145322,0.17391304347826086,2.9991877211464777,0.15827338129496402,2.1404630011522586e-05
18,2.942941828050475,0.17572463768115942,2.9721606837378607,0.17985611510791366,1.0453658778440109e-05
19,2.9319897354512974,0.21557971014492755,2.977760526869032,0.16546762589928057,3.4227024433899e-06
20,2.983122203661048,0.1721014492753623,3.081199155913459,0.1079136690647482,0.0001
21,2.9526027112767315,0.1956521739130435,2.9427249828974404,0.20863309352517986,9.757729755661011e-05
22,2.9786260853643003,0.19384057971014493,3.1290984551111856,0.17985611510791366,9.05463412215599e-05
23,2.9411266783009404,0.19384057971014493,2.9792323642306857,0.1510791366906475,7.959536998847742e-05
24,2.928740757099096,0.17391304347826086,2.87884251276652,0.18705035971223022,6.57963412215599e-05
25,2.835810635400855,0.213768115942029,2.788427087995741,0.2158273381294964,5.05e-05
26,2.7530958548836084,0.2427536231884058,2.753097176551819,0.22302158273381295,3.5203658778440106e-05
27,2.711843165798464,0.26268115942028986,2.7409969435797796,0.23741007194244604,2.1404630011522586e-05
28,2.686242027559142,0.24818840579710144,2.726731287108527,0.2302158273381295,1.0453658778440109e-05
29,2.6715788633927056,0.2608695652173913,2.730932275454203,0.2158273381294964,3.4227024433899e-06
30,2.8081093629201255,0.21195652173913043,2.8000622193018594,0.2517985611510791,0.0001
31,2.697694080463354,0.26992753623188404,2.8680855300691395,0.22302158273381295,9.757729755661011e-05
32,2.658391869586447,0.2644927536231884,2.7020015716552734,0.2158273381294964,9.05463412215599e-05
33,2.6174536805222,0.25181159420289856,2.67133809460534,0.22302158273381295,7.959536998847742e-05
34,2.5980751980905947,0.26811594202898553,2.5939482980304294,0.2589928057553957,6.57963412215599e-05
35,2.5939633431641953,0.2572463768115942,2.7511939207712808,0.18705035971223022,5.05e-05
36,2.5306163145148237,0.27898550724637683,2.5808343754874334,0.2517985611510791,3.5203658778440106e-05
37,2.4990606117939604,0.2826086956521739,2.555470493104723,0.2589928057553957,2.1404630011522586e-05
38,2.475491230038629,0.30978260869565216,2.5544489887025623,0.2589928057553957,1.0453658778440109e-05
39,2.4562843778859014,0.29528985507246375,2.549668802155389,0.26618705035971224,3.4227024433899e-06
40,2.5671905935674473,0.27355072463768115,2.642211185561286,0.17985611510791366,0.0001
41,2.539946350498476,0.2753623188405797,2.7098876900143094,0.2302158273381295,9.757729755661011e-05
42,2.615805428961049,0.25905797101449274,2.8832524485058255,0.16546762589928057,9.05463412215599e-05
43,2.5588168441385464,0.2717391304347826,2.495895677142673,0.26618705035971224,7.959536998847742e-05
44,2.4514558695364688,0.3007246376811594,2.5754230419794717,0.2158273381294964,6.57963412215599e-05
45,2.4350355397100034,0.3170289855072464,2.6152661906348333,0.2446043165467626,5.05e-05
46,2.4206979672114053,0.3079710144927536,2.5143026775783963,0.2805755395683453,3.5203658778440106e-05
47,2.3714413262795713,0.32971014492753625,2.4425334797965155,0.28776978417266186,2.1404630011522586e-05
48,2.3586911723233652,0.33152173913043476,2.421564406818814,0.28776978417266186,1.0453658778440109e-05
49,2.3158381572668105,0.35507246376811596,2.442183150185479,0.2949640287769784,3.4227024433899e-06
