epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.4356266157967705,0.03423423423423423,3.350052422947354,0.08633093525179857,0.0001
2,3.2859644787652154,0.09549549549549549,3.1285454829533896,0.14388489208633093,9.757729755661011e-05
3,3.0482134682791573,0.18018018018018017,2.824415670500861,0.2949640287769784,9.05463412215599e-05
4,2.8269914218357632,0.25045045045045045,2.612111038631863,0.302158273381295,7.959536998847742e-05
5,2.618344148567745,0.2828828828828829,2.477860516972012,0.3381294964028777,6.57963412215599e-05
6,2.4950655698776245,0.33693693693693694,2.381362590524885,0.39568345323741005,5.05e-05
7,2.3589626720973422,0.3747747747747748,2.2358657916386924,0.4316546762589928,3.5203658778440106e-05
8,2.2881125603403363,0.409009009009009,2.174966732660929,0.4460431654676259,2.1404630011522586e-05
9,2.191918361186981,0.43243243243243246,2.1209802627563477,0.4676258992805755,1.0453658778440109e-05
10,2.160328882081168,0.4072072072072072,2.0895130038261414,0.4748201438848921,3.4227024433899e-06
11,2.117634631906237,0.44684684684684683,2.0796859794192843,0.4748201438848921,0.0001
12,2.134271795409066,0.418018018018018,2.0026463998688593,0.4892086330935252,9.757729755661011e-05
13,2.023824669633593,0.418018018018018,2.023761259184943,0.41007194244604317,9.05463412215599e-05
14,1.9868765337126595,0.44684684684684683,1.831746882862515,0.45323741007194246,7.959536998847742e-05
15,1.8349275878497533,0.4828828828828829,1.7301329440540738,0.5467625899280576,6.57963412215599e-05
16,1.66446784394128,0.5405405405405406,1.6179648439089458,0.5467625899280576,5.05e-05
17,1.6571647235325404,0.5657657657657658,1.579316599501504,0.5323741007194245,3.5203658778440106e-05
18,1.5513819694519042,0.5747747747747748,1.526908473836051,0.5539568345323741,2.1404630011522586e-05
19,1.5273645775658744,0.5855855855855856,1.50116961201032,0.5467625899280576,1.0453658778440109e-05
20,1.4596841990947724,0.6234234234234234,1.4755428930123646,0.5827338129496403,3.4227024433899e-06
21,1.4287385582923888,0.6360360360360361,1.4579962425761752,0.5971223021582733,0.0001
22,1.5420746803283691,0.5765765765765766,1.5093935860527887,0.5467625899280576,9.757729755661011e-05
23,1.4700817959649222,0.5891891891891892,1.4378041790591345,0.60431654676259,9.05463412215599e-05
24,1.4615735513823374,0.590990990990991,1.3621101313167148,0.60431654676259,7.959536998847742e-05
25,1.3199276208877564,0.6144144144144145,1.2668603161970775,0.6402877697841727,6.57963412215599e-05
26,1.2058201474802834,0.654054054054054,1.1967358258035448,0.6187050359712231,5.05e-05
27,1.1020935101168496,0.6990990990990991,1.1139928930335574,0.6618705035971223,3.5203658778440106e-05
28,1.0425429012094225,0.7513513513513513,1.0866156303220325,0.6618705035971223,2.1404630011522586e-05
29,0.993397427882467,0.7621621621621621,1.0675972816016939,0.697841726618705,1.0453658778440109e-05
30,0.9674166343041829,0.7585585585585586,1.034791453017129,0.6618705035971223,3.4227024433899e-06
31,0.925457129733903,0.7783783783783784,1.0228916588756773,0.6762589928057554,0.0001
32,1.0698328707899367,0.7297297297297297,1.1717667910787795,0.6402877697841727,9.757729755661011e-05
33,1.0309965636048999,0.7243243243243244,1.0894983973768022,0.6546762589928058,9.05463412215599e-05
34,1.034421966757093,0.6954954954954955,0.9897308084699843,0.6834532374100719,7.959536998847742e-05
35,0.867354074546269,0.7639639639639639,0.9738679975271225,0.6834532374100719,6.57963412215599e-05
36,0.8085868018014091,0.7873873873873873,0.9146993781129519,0.7338129496402878,5.05e-05
37,0.77632155418396,0.781981981981982,0.8756238528423839,0.6834532374100719,3.5203658778440106e-05
38,0.7218284006629672,0.8198198198198198,0.8249711013502545,0.7050359712230215,2.1404630011522586e-05
39,0.6552234800798552,0.8306306306306306,0.7924945801496506,0.7338129496402878,1.0453658778440109e-05
40,0.5891989022493362,0.863063063063063,0.7730121182070838,0.7482014388489209,3.4227024433899e-06
41,0.6019246043903487,0.8468468468468469,0.753627753092183,0.7482014388489209,0.0001
42,0.7145963294165475,0.8,0.8677236073546939,0.7266187050359713,9.757729755661011e-05
43,0.7174729198217392,0.7927927927927928,0.8561536562111642,0.7122302158273381,9.05463412215599e-05
44,0.6522042649132865,0.8144144144144144,0.8496903098291821,0.7122302158273381,7.959536998847742e-05
45,0.6398648871907167,0.827027027027027,0.8073496321837107,0.697841726618705,6.57963412215599e-05
46,0.5225915521383285,0.872072072072072,0.7253330755564902,0.7841726618705036,5.05e-05
47,0.5222433999180793,0.8738738738738738,0.7016389568646749,0.7697841726618705,3.5203658778440106e-05
48,0.43547908908554483,0.8828828828828829,0.6834439312418302,0.7985611510791367,2.1404630011522586e-05
49,0.4145893193781376,0.9063063063063063,0.6016127231220404,0.8201438848920863,1.0453658778440109e-05
50,0.39007496450628554,0.9099099099099099,0.6217868671649032,0.8057553956834532,3.4227024433899e-06
