epoch,train_loss,train_acc,val_loss,val_acc,lr
0,3.318098865236555,0.06666666666666667,3.2759556108050876,0.08633093525179857,0.0001
1,3.2919181108474733,0.0918918918918919,3.263473881615533,0.08633093525179857,9.757729755661011e-05
2,3.2757298128945487,0.09009009009009009,3.2541718218061657,0.09352517985611511,9.05463412215599e-05
3,3.2741711957114084,0.08108108108108109,3.25321544541253,0.08633093525179857,7.959536998847742e-05
4,3.2657599040440153,0.07927927927927927,3.2539291514290705,0.14388489208633093,6.57963412215599e-05
5,3.2545175416128975,0.1009009009009009,3.25133568710751,0.16546762589928057,5.05e-05
6,3.26604095186506,0.1045045045045045,3.247297167778015,0.09352517985611511,3.5203658778440106e-05
7,3.2417231695992608,0.07927927927927927,3.24693763256073,0.1079136690647482,2.1404630011522586e-05
8,3.2419811180659703,0.08468468468468468,3.2459361288282604,0.09352517985611511,1.0453658778440109e-05
9,3.2357074056352886,0.08288288288288288,3.2456196679009333,0.1079136690647482,3.4227024433899e-06
10,3.2597558055605207,0.07927927927927927,3.2439112265904746,0.12949640287769784,0.0001
11,3.252639150619507,0.07567567567567568,3.239942842059665,0.11510791366906475,9.757729755661011e-05
12,3.2558814219066075,0.1009009009009009,3.2403141127692328,0.1366906474820144,9.05463412215599e-05
13,3.2453394753592355,0.10270270270270271,3.2332667774624295,0.14388489208633093,7.959536998847742e-05
