epoch,train_loss,train_acc,val_loss,val_acc,lr
0,3.3159598963601247,0.06306306306306306,3.2555740674336753,0.1079136690647482,0.0001
1,3.257783930642264,0.10990990990990991,3.2508437633514404,0.11510791366906475,9.757729755661011e-05
2,3.2480993611471995,0.1045045045045045,3.24404678079817,0.09352517985611511,9.05463412215599e-05
3,3.242622695650373,0.1045045045045045,3.232842458619012,0.14388489208633093,7.959536998847742e-05
4,3.2215183939252583,0.09549549549549549,3.214604655901591,0.1510791366906475,6.57963412215599e-05
5,3.2029949631009784,0.10810810810810811,3.192725525961982,0.17266187050359713,5.05e-05
6,3.1137067113603862,0.15495495495495495,3.073450962702433,0.14388489208633093,3.5203658778440106e-05
7,3.0002995354788644,0.1945945945945946,2.93855701552497,0.2014388489208633,2.1404630011522586e-05
8,2.9006445135389054,0.22162162162162163,2.9030348327424793,0.2158273381294964,1.0453658778440109e-05
9,2.8840202297483173,0.22162162162162163,2.872965653737386,0.22302158273381295,3.4227024433899e-06
10,2.8242613894598825,0.24144144144144145,2.688655138015747,0.26618705035971224,0.0001
11,2.725158895765032,0.24144144144144145,2.7110179000430636,0.20863309352517986,9.757729755661011e-05
12,2.554269087314606,0.2990990990990991,2.5287758509318032,0.2517985611510791,9.05463412215599e-05
13,2.47033292225429,0.3027027027027027,2.46595690647761,0.30935251798561153,7.959536998847742e-05
14,2.4006243688719615,0.34774774774774775,2.3821176091829934,0.3237410071942446,6.57963412215599e-05
15,2.339726117679051,0.35495495495495494,2.401411314805349,0.3597122302158273,5.05e-05
16,2.2790515780448914,0.3783783783783784,2.3103853265444436,0.37410071942446044,3.5203658778440106e-05
17,2.2718785541398185,0.390990990990991,2.286900427606371,0.3381294964028777,2.1404630011522586e-05
18,2.22372955765043,0.4018018018018018,2.292513522836897,0.38848920863309355,1.0453658778440109e-05
19,2.186574980190822,0.4252252252252252,2.297243118286133,0.35251798561151076,3.4227024433899e-06
20,2.2974606377737863,0.3747747747747748,2.3316754036479526,0.4028776978417266,0.0001
21,2.227224249499185,0.3963963963963964,2.278178612391154,0.41007194244604317,9.757729755661011e-05
22,2.1244005152157377,0.4486486486486487,2.1544607943958707,0.41007194244604317,9.05463412215599e-05
23,2.0544970103672573,0.47387387387387386,2.138815442721049,0.38848920863309355,7.959536998847742e-05
24,2.046871520791735,0.4648648648648649,2.088434510760837,0.45323741007194246,6.57963412215599e-05
25,1.9953215377671378,0.5027027027027027,2.068072577317556,0.460431654676259,5.05e-05
26,1.9314900755882263,0.5117117117117117,2.0096916291448803,0.460431654676259,3.5203658778440106e-05
27,1.879842368194035,0.5495495495495496,1.952836467160119,0.5035971223021583,2.1404630011522586e-05
28,1.8625373142106192,0.563963963963964,1.9262530141406589,0.5035971223021583,1.0453658778440109e-05
29,1.8301650438989912,0.5747747747747748,1.932727085219489,0.5107913669064749,3.4227024433899e-06
30,1.9862878918647766,0.4900900900900901,2.3167152206103006,0.3669064748201439,0.0001
31,1.9193354913166591,0.5045045045045045,1.88626852300432,0.49640287769784175,9.757729755661011e-05
32,1.864522271496909,0.5513513513513514,1.9334907664193048,0.4748201438848921,9.05463412215599e-05
33,1.8023331216403415,0.5657657657657658,2.162157668007745,0.3381294964028777,7.959536998847742e-05
34,1.8158753446170262,0.5567567567567567,1.8426303797298007,0.5251798561151079,6.57963412215599e-05
35,1.707576755114964,0.6054054054054054,1.832526273197598,0.5107913669064749,5.05e-05
36,1.674491980246135,0.6036036036036037,1.7991282675001357,0.5467625899280576,3.5203658778440106e-05
37,1.6428870584283557,0.6432432432432432,1.7201734450128343,0.5539568345323741,2.1404630011522586e-05
38,1.6093874556677683,0.6342342342342342,1.7003357145521376,0.5683453237410072,1.0453658778440109e-05
39,1.5666282858167375,0.6720720720720721,1.6926020714971755,0.5827338129496403,3.4227024433899e-06
40,1.6935582331248693,0.5963963963963964,1.8065545757611592,0.5323741007194245,0.0001
41,1.6517511112349375,0.6198198198198198,1.8164358735084534,0.5539568345323741,9.757729755661011e-05
42,1.6460650018283298,0.6,1.7367272178332012,0.5323741007194245,9.05463412215599e-05
43,1.6074776921953473,0.6432432432432432,1.7500924269358318,0.5251798561151079,7.959536998847742e-05
44,1.559113301549639,0.6378378378378379,1.6294422017203436,0.60431654676259,6.57963412215599e-05
45,1.5346864904676165,0.6792792792792792,1.6092995471424527,0.6258992805755396,5.05e-05
46,1.481008974143437,0.6846846846846847,1.6066663728819952,0.6115107913669064,3.5203658778440106e-05
47,1.449932246548789,0.7135135135135136,1.5851105319129095,0.6402877697841727,2.1404630011522586e-05
48,1.410598269530705,0.7117117117117117,1.5540648897488911,0.5971223021582733,1.0453658778440109e-05
49,1.3870500138827733,0.7333333333333333,1.5514277550909255,0.6330935251798561,3.4227024433899e-06
