epoch,train_loss,train_acc,val_loss,val_acc,lr
0,3.3194920778274537,0.07567567567567568,3.2600278986824884,0.09352517985611511,0.0001
1,3.279604186330523,0.08828828828828829,3.2551299730936685,0.09352517985611511,0.0001
2,3.27951295375824,0.08468468468468468,3.256494124730428,0.09352517985611511,0.0001
3,3.248894923073905,0.07927927927927927,3.2555145422617593,0.08633093525179857,0.0001
4,3.264423717771258,0.08828828828828829,3.255236374007331,0.08633093525179857,0.0001
5,3.264239375931876,0.08648648648648649,3.2513155010011463,0.09352517985611511,0.0001
6,3.249938014575413,0.09009009009009009,3.244173619482252,0.14388489208633093,0.0001
7,3.2543738773890905,0.07567567567567568,3.2412605815463595,0.07194244604316546,0.0001
8,3.240904746736799,0.10270270270270271,3.235148615307278,0.08633093525179857,0.0001
9,3.239360741206578,0.0990990990990991,3.235655347506205,0.09352517985611511,0.0001
10,3.1994247095925465,0.0972972972972973,3.1857811080084906,0.07194244604316546,0.0001
11,3.155983591079712,0.12612612612612611,3.0721612109078302,0.15827338129496402,0.0001
12,3.096457266807556,0.14594594594594595,3.266617668999566,0.08633093525179857,0.0001
13,3.0771588018962315,0.12612612612612611,3.0752946933110556,0.16546762589928057,0.0001
14,3.0370804616383142,0.14234234234234233,3.0157936414082847,0.15827338129496402,0.0001
15,3.002246960571834,0.16756756756756758,3.0336255497402616,0.12949640287769784,0.0001
16,3.1990440164293563,0.11891891891891893,3.004122402932909,0.15827338129496402,0.0001
17,3.1515991789954048,0.12972972972972974,2.9877894984351263,0.1510791366906475,0.0001
18,2.9840458972113475,0.12972972972972974,2.9243950181537204,0.15827338129496402,0.0001
19,2.9096638866833278,0.15495495495495495,2.9741219679514566,0.1510791366906475,0.0001
20,2.888757572855268,0.1891891891891892,2.9856326050228543,0.1223021582733813,5e-05
21,2.886332586833409,0.1837837837837838,2.886787109904819,0.17266187050359713,5e-05
22,2.8585961205618724,0.19099099099099098,2.8979507552252874,0.2014388489208633,5e-05
23,2.8345742872783117,0.1927927927927928,2.853802548514472,0.17985611510791366,5e-05
24,2.837680036681039,0.1873873873873874,2.867532041337755,0.16546762589928057,5e-05
25,2.8156489406313217,0.19099099099099098,2.831655833456251,0.18705035971223022,5e-05
26,2.8046033348355976,0.17657657657657658,2.9743316438463,0.1366906474820144,5e-05
27,2.795578019959586,0.20540540540540542,2.7814103100034924,0.17985611510791366,5e-05
28,2.830021687916347,0.1873873873873874,2.818945116466946,0.2014388489208633,5e-05
29,2.7750112737928117,0.2,2.7604204018910727,0.20863309352517986,2.5e-05
30,2.7584539481571744,0.22522522522522523,2.7694999641842313,0.20863309352517986,2.5e-05
31,2.759209268433707,0.2072072072072072,3.060254441367255,0.1510791366906475,2.5e-05
32,2.7389571189880373,0.2036036036036036,2.7685399452845254,0.20863309352517986,2.5e-05
33,2.7250332117080687,0.209009009009009,2.742255038685269,0.19424460431654678,2.5e-05
34,2.7339530553136555,0.22702702702702704,2.842121534877353,0.17266187050359713,2.5e-05
35,2.7235405002321516,0.21081081081081082,2.7008855872684054,0.2158273381294964,2.5e-05
36,2.6944670234407697,0.21621621621621623,2.732519374953376,0.2158273381294964,2.5e-05
37,2.7257298912320818,0.2072072072072072,2.7167601452933416,0.2158273381294964,2.5e-05
38,2.7079965795789445,0.23603603603603604,2.8420127232869468,0.17985611510791366,2.5e-05
39,2.7033153431756154,0.23423423423423423,2.7017508215374417,0.2014388489208633,2.5e-05
40,2.6966878890991213,0.22522522522522523,2.6831374168395996,0.2158273381294964,2.5e-05
41,2.657547926902771,0.2126126126126126,2.6603889332877264,0.22302158273381295,2.5e-05
42,2.693040033749172,0.21621621621621623,2.7166068289015026,0.2158273381294964,2.5e-05
43,2.6621267659323555,0.22882882882882882,2.6695802874035306,0.2158273381294964,2.5e-05
44,2.665316527230399,0.209009009009009,2.687107390827603,0.22302158273381295,2.5e-05
45,2.6600966351372857,0.23423423423423423,2.6786229610443115,0.2302158273381295,2.5e-05
46,2.6567637034824916,0.22162162162162163,2.6559886402553983,0.2517985611510791,2.5e-05
47,2.6592425176075527,0.22522522522522523,2.767964906162686,0.17985611510791366,2.5e-05
48,2.654353019169399,0.21981981981981982,2.6716727680630155,0.2302158273381295,2.5e-05
49,2.649398824146816,0.23603603603603604,2.645940105120341,0.2014388489208633,2.5e-05
