epoch,train_loss,train_acc,val_loss,val_acc,lr
0,3.330667059762137,0.06486486486486487,3.2547165022956,0.08633093525179857,0.0001
1,3.2728695801326206,0.08648648648648649,3.251438617706299,0.08633093525179857,9.757729755661011e-05
2,3.263490629196167,0.07567567567567568,3.2512918048434787,0.09352517985611511,9.05463412215599e-05
3,3.259664617265974,0.08288288288288288,3.253309236632453,0.09352517985611511,7.959536998847742e-05
4,3.2625516755240302,0.07027027027027027,3.248599569002787,0.08633093525179857,6.57963412215599e-05
5,3.2422782216753276,0.0972972972972973,3.245820999145508,0.1510791366906475,5.05e-05
6,3.251843738555908,0.10270270270270271,3.2433974742889404,0.1079136690647482,3.5203658778440106e-05
7,3.2484586375100273,0.0990990990990991,3.2418107059266834,0.09352517985611511,2.1404630011522586e-05
8,3.234472700527736,0.1045045045045045,3.2414021492004395,0.15827338129496402,1.0453658778440109e-05
9,3.244132971763611,0.0918918918918919,3.241001738442315,0.11510791366906475,3.4227024433899e-06
10,3.2706554072243827,0.08468468468468468,3.2440907690260143,0.1079136690647482,0.0001
11,3.256980116026742,0.07927927927927927,3.2525586684544883,0.07913669064748201,9.757729755661011e-05
12,3.2558450732912334,0.07927927927927927,3.237987094455295,0.09352517985611511,9.05463412215599e-05
13,3.2421018055507114,0.10990990990990991,3.2343937820858426,0.10071942446043165,7.959536998847742e-05
14,3.235205292701721,0.11351351351351352,3.216524190372891,0.15827338129496402,6.57963412215599e-05
15,3.2073596000671385,0.12612612612612611,3.178451591067844,0.1223021582733813,5.05e-05
16,3.1650264739990233,0.12432432432432433,3.1289443969726562,0.10071942446043165,3.5203658778440106e-05
