epoch,train_loss,train_acc,val_loss,val_acc,lr
0,3.2986322947910853,0.12432432432432433,3.0516768296559653,0.3381294964028777,0.0001
1,2.9496531656810214,0.3261261261261261,2.615018222067091,0.45323741007194246,0.0001
2,2.5586827175957816,0.3963963963963964,2.2516821953985424,0.49640287769784175,0.0001
3,2.2361465317862375,0.4972972972972973,1.9533476299709744,0.5611510791366906,0.0001
4,1.959695063318525,0.563963963963964,1.7106417616208394,0.6474820143884892,0.0001
5,1.7302306566919599,0.618018018018018,1.506154113345676,0.6690647482014388,0.0001
6,1.5416823863983153,0.6558558558558558,1.332093311680688,0.7194244604316546,0.0001
7,1.346104496717453,0.7045045045045045,1.1836389667458005,0.7697841726618705,0.0001
8,1.1986916848591396,0.7621621621621621,1.0421713325712416,0.7482014388489209,0.0001
9,1.037983799832208,0.8144144144144144,0.9081739981969198,0.8129496402877698,0.0001
10,0.9546557515859604,0.7873873873873873,0.8063004033433067,0.8129496402877698,0.0001
11,0.865714551295553,0.8072072072072072,0.7339794983466467,0.8489208633093526,0.0001
12,0.7455380014010838,0.8450450450450451,0.659744057390425,0.841726618705036,0.0001
13,0.654928344488144,0.8540540540540541,0.600852820608351,0.841726618705036,0.0001
14,0.5810496943337576,0.8864864864864865,0.534170463681221,0.8848920863309353,0.0001
15,0.5165035803403173,0.8792792792792793,0.46537192000283134,0.8920863309352518,0.0001
16,0.43327961244753427,0.8972972972972973,0.4497794873184628,0.8992805755395683,0.0001
17,0.40400552824139596,0.9135135135135135,0.3767237431473202,0.8848920863309353,0.0001
18,0.3572956593973296,0.9063063063063063,0.37402135382095975,0.9064748201438849,0.0001
19,0.31685757296425954,0.9261261261261261,0.3491390446821849,0.9136690647482014,0.0001
20,0.2868574627808162,0.9279279279279279,0.31278597315152484,0.8776978417266187,0.0001
21,0.24411846846342086,0.9423423423423424,0.2816148449977239,0.9136690647482014,0.0001
22,0.2104884392448834,0.9495495495495495,0.2762114273177253,0.8992805755395683,0.0001
23,0.16793749380324569,0.9711711711711711,0.2659656117773718,0.920863309352518,0.0001
24,0.13930920703070504,0.9747747747747748,0.2535243067476485,0.9136690647482014,0.0001
25,0.13632102943956853,0.9765765765765766,0.22318818440867794,0.9064748201438849,0.0001
26,0.13330584740532295,0.9675675675675676,0.2284251664661699,0.9136690647482014,0.0001
27,0.09569282145904644,0.9891891891891892,0.21470844000577927,0.935251798561151,0.0001
28,0.09147324254736304,0.9891891891891892,0.1955152852460742,0.9136690647482014,0.0001
29,0.0802012915989118,0.9873873873873874,0.1434061619349652,0.935251798561151,0.0001
30,0.07103552491670208,0.9873873873873874,0.20644688378605577,0.920863309352518,0.0001
31,0.04748008787365896,0.9927927927927928,0.21903872019093898,0.920863309352518,0.0001
32,0.04265060125451003,0.9981981981981982,0.1393231059321099,0.9424460431654677,0.0001
33,0.03600921724656863,0.9963963963963964,0.17457371965671578,0.920863309352518,0.0001
34,0.04212044709628182,0.990990990990991,0.18192260815865463,0.9424460431654677,0.0001
35,0.03000381775200367,0.9927927927927928,0.22192054451443255,0.9280575539568345,0.0001
36,0.024158664500074728,1.0,0.2537783148905469,0.920863309352518,0.0001
37,0.020289591447051083,1.0,0.15278093816919458,0.9424460431654677,0.0001
38,0.02201037563749456,0.9963963963963964,0.21076565965389213,0.9280575539568345,0.0001
39,0.013998938551438706,1.0,0.13321433847563136,0.9496402877697842,5e-05
40,0.012227596881400262,0.9981981981981982,0.190233721346077,0.935251798561151,5e-05
41,0.013250324446042733,0.9981981981981982,0.1329885706719425,0.9496402877697842,5e-05
42,0.013034915860875377,1.0,0.15033363812189135,0.9424460431654677,5e-05
43,0.009068016791050987,1.0,0.19842096546199173,0.9424460431654677,5e-05
44,0.009292098266139094,0.9981981981981982,0.18082240908147973,0.935251798561151,5e-05
45,0.010357656057125755,0.9981981981981982,0.1566711243035065,0.935251798561151,5e-05
46,0.007876861883726502,1.0,0.17203422631913176,0.935251798561151,2.5e-05
47,0.006590504472010902,1.0,0.14430889832631996,0.935251798561151,2.5e-05
